timestamp,temperature,humidity,power_consumption_room_1,energy_consumption_room_1,power_consumption_room_2,energy_consumption_room_2,outdoor_temperature,outdoor_humidity,door_status,occupancy,FC_Unit_1_Status,FC_Unit_1_Fan_Status,FC_Unit_1_Set_Point,FC_Unit_1_Operation_Mode,FC_Unit_2_Status,FC_Unit_2_Fan_Status,FC_Unit_2_Set_Point,FC_Unit_2_Operation_Mode,FC_Unit_3_Status,FC_Unit_3_Fan_Status,FC_Unit_3_Set_Point,FC_Unit_3_Operation_Mode,FC_Unit_4_Status,FC_Unit_4_Fan_Status,FC_Unit_4_Set_Point,FC_Unit_4_Operation_Mode,FC_Unit_5_Status,FC_Unit_5_Fan_Status,FC_Unit_5_Set_Point,FC_Unit_5_Operation_Mode,FC_Unit_6_Status,FC_Unit_6_Fan_Status,FC_Unit_6_Set_Point,FC_Unit_6_Operation_Mode
1733854970,29.517,64.143,0.08,3731.55,0.02,2989.99,32.7,54.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733855598,29.417,64.786,0.08,3731.56,0.02,2989.99,31.5,57.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733856227,29.3,65.429,0.08,3731.5699999999997,0.02,2990.0,30.8,60.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733856855,29.167,66.071,0.08,3731.6000000000004,0.02,2990.0,30.5,62.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733857484,29.083,66.714,0.08,3731.61,0.02,2990.0,30.1,64.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733858112,29.0,67.143,0.08,3731.62,0.02,2990.01,29.9,65.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733858741,28.933,67.571,0.08,3731.6400000000003,0.02,2990.01,29.6,66.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733859370,28.85,68.071,0.08,3731.65,0.02,2990.01,29.5,67.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733859998,28.8,68.429,0.08,3731.67,0.02,2990.01,29.3,68.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733860627,28.8,68.5,0.08,3731.6800000000003,0.02,2990.02,29.6,68.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733861255,28.75,68.857,0.08,3731.7,0.02,2990.02,29.3,68.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733861884,28.7,69.071,0.08,3731.71,0.02,2990.02,29.4,68.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733862512,28.683,69.143,0.08,3731.7300000000005,0.02,2990.02,29.4,68.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733863141,28.667,69.143,0.08,3731.7400000000002,0.02,2990.03,29.2,68.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733863770,28.65,69.5,0.08,3731.76,0.02,2990.03,29.3,68.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733864398,28.633,69.643,0.08,3731.7700000000004,0.02,2990.03,28.9,69.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733865027,28.6,69.857,0.08,3731.78,0.02,2990.04,28.8,70.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733865655,28.583,70.0,0.08,3731.8,0.02,2990.04,28.6,70.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733866284,28.583,70.214,0.08,3731.8199999999997,0.02,2990.04,28.4,71.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733866913,28.567,70.286,0.08,3731.83,0.02,2990.04,28.4,71.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733867541,28.55,70.643,0.08,3731.84,0.02,2990.05,28.3,72.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733868170,28.517,70.643,0.08,3731.87,0.02,2990.05,28.2,72.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733868798,28.517,70.643,0.08,3731.88,0.02,2990.05,28.2,72.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733869427,28.483,70.857,0.08,3731.8900000000003,0.02,2990.06,28.2,73.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733870055,28.38,71.25,0.08,3731.9,0.02,2990.06,27.9,72.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733870684,28.467,71.0,0.08,3731.92,0.02,2990.06,28.0,74.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733871312,28.45,71.0,0.08,3731.9399999999996,0.02,2990.06,27.8,73.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733871941,28.45,71.214,0.08,3731.95,0.02,2990.07,27.8,74.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733872570,28.45,71.286,0.08,3731.96,0.02,2990.07,27.8,74.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733873198,28.46,71.417,0.08,3731.98,0.02,2990.07,27.7,74.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733873827,28.433,71.429,0.08,3731.99,0.02,2990.08,27.7,75.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733874456,28.4,71.571,0.08,3732.01,0.02,2990.08,27.7,75.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733875084,28.4,71.714,0.08,3732.03,0.02,2990.08,27.6,75.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733875713,28.383,71.643,0.08,3732.04,0.02,2990.08,27.7,75.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733876341,28.4,71.714,0.08,3732.05,0.02,2990.09,27.6,75.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733876970,28.383,71.714,0.08,3732.0699999999997,0.02,2990.09,27.6,75.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733877598,28.383,71.714,0.08,3732.09,0.02,2990.09,27.6,74.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733878227,28.383,71.643,0.08,3732.1,0.02,2990.09,27.7,73.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733878856,28.367,71.571,0.08,3732.1099999999997,0.02,2990.1,27.6,73.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733879484,28.367,71.714,0.08,3732.12,0.02,2990.1,27.6,74.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733880113,28.35,71.714,0.08,3732.15,0.02,2990.1,27.6,74.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733880741,28.333,71.714,0.08,3732.16,0.02,2990.11,27.5,74.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733881370,28.317,71.643,0.08,3732.17,0.02,2990.11,27.5,74.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733881998,28.333,71.929,0.08,3732.19,0.02,2990.11,27.4,75.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733882627,28.317,72.071,0.08,3732.21,0.02,2990.11,27.3,75.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733883255,28.3,72.071,0.08,3732.22,0.02,2990.12,27.4,75.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733883884,28.3,72.071,0.08,3732.2299999999996,0.02,2990.12,27.3,75.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733884513,28.283,72.143,0.08,3732.25,0.02,2990.12,27.3,75.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733885141,28.25,72.214,0.08,3732.26,0.02,2990.13,27.2,76.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733885770,28.25,72.214,0.08,3732.28,0.02,2990.13,27.1,76.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733886398,28.25,72.286,0.08,3732.29,0.02,2990.13,27.1,76.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733887027,28.25,72.571,0.08,3732.3100000000004,0.02,2990.13,27.1,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733887656,28.25,72.643,0.08,3732.32,0.02,2990.14,27.0,78.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733888284,28.217,72.571,0.08,3732.34,0.02,2990.14,26.9,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733888913,28.233,72.643,0.08,3732.3599999999997,0.02,2990.14,26.9,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733889541,28.2,72.714,0.08,3732.37,0.02,2990.15,27.0,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733890170,28.2,72.714,0.08,3732.38,0.02,2990.15,26.9,77.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733890798,28.183,72.929,0.08,3732.39,0.02,2990.15,26.8,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733891427,28.167,72.929,0.08,3732.42,0.02,2990.15,26.8,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733892056,28.167,72.929,0.08,3732.4300000000003,0.02,2990.16,26.7,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733892684,28.15,72.929,0.08,3732.44,0.02,2990.16,26.7,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733893313,28.15,72.929,0.08,3732.46,0.02,2990.16,26.7,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733893941,28.117,73.071,0.08,3732.4700000000003,0.02,2990.17,26.7,78.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733894570,28.1,73.071,0.08,3732.49,0.02,2990.17,26.6,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733895198,28.083,73.143,0.08,3732.5,0.02,2990.17,26.6,78.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733895827,28.083,73.143,0.08,3732.5199999999995,0.02,2990.17,26.6,78.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733896455,28.083,73.214,0.08,3732.5299999999997,0.02,2990.18,26.6,78.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733897084,28.067,73.286,0.08,3732.55,0.02,2990.18,26.5,78.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733897713,28.067,73.429,0.08,3732.5600000000004,0.02,2990.18,26.6,79.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733898341,28.05,73.571,0.08,3732.58,0.02,2990.18,26.4,79.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733898970,28.05,73.714,0.08,3732.59,0.02,2990.19,26.4,79.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733899599,28.033,73.643,0.08,3732.6000000000004,0.02,2990.19,26.4,79.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733900227,28.017,73.786,0.08,3732.62,0.02,2990.19,26.5,79.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733900856,28.017,73.857,0.08,3732.64,0.02,2990.2,26.4,79.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733901484,28.017,73.857,0.08,3732.6499999999996,0.02,2990.2,26.5,79.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733902113,28.0,73.857,0.08,3732.66,0.02,2990.2,26.6,79.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733902741,28.017,73.857,0.08,3732.69,0.02,2990.2,26.8,79.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733903370,28.0,73.571,0.08,3732.7,0.02,2990.21,27.0,77.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733903998,28.05,73.571,0.08,3732.71,0.02,2990.21,27.2,78.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733904627,28.067,73.5,0.08,3732.7200000000003,0.02,2990.21,27.3,77.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733905255,28.083,73.429,0.08,3732.74,0.02,2990.22,27.5,76.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733905678,28.117,73.429,0.08,3732.7599999999998,0.02,2990.22,27.8,76.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733905816,28.117,73.429,0.08,3732.7599999999998,0.02,2990.22,27.8,76.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733905884,28.117,73.429,0.08,3732.7599999999998,0.02,2990.22,27.8,76.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733905939,28.117,73.429,0.08,3732.7599999999998,0.02,2990.22,27.8,76.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733906003,28.117,73.429,0.08,3732.7599999999998,0.02,2990.22,27.8,76.5,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733906248,28.15,72.786,0.08,3732.7699999999995,0.02,2990.22,28.0,72.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL
1733906341,28.15,72.786,0.08,3732.7699999999995,0.02,2990.22,28.0,72.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733906409,28.15,72.786,0.08,3732.7699999999995,0.02,2990.22,28.0,72.0,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733906427,28.15,72.786,0.08,3732.7699999999995,0.02,2990.22,28.0,72.0,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733906512,28.15,72.786,0.08,3732.7699999999995,0.02,2990.22,28.0,72.0,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733906518,28.15,72.786,0.08,3732.7699999999995,0.02,2990.22,28.0,72.0,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733906536,28.15,72.786,0.08,3732.7699999999995,0.02,2990.22,28.0,72.0,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733906762,28.15,72.786,0.08,3732.7699999999995,0.02,2990.22,28.0,72.0,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733907141,28.217,72.5,0.08,3732.7799999999997,0.02,2990.22,28.4,71.5,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733907191,28.217,72.5,0.08,3732.7799999999997,0.02,2990.22,28.4,71.5,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
1733907334,28.217,72.5,0.08,3732.7799999999997,0.02,2990.22,28.4,71.5,0.0,0.0,OFF,LOW,0.0,FAN,OFF,MED,23.0,COOL,OFF,MED,22.0,COOL,OFF,MED,22.0,COOL,OFF,MED,0.0,FAN,OFF,MED,22.0,COOL
