timestamp,temperature,humidity,power_consumption,energy_consumption,FC_Unit_1_Status,FC_Unit_1_Fan_Status,FC_Unit_1_Set_Point,FC_Unit_1_Operation_Mode,FC_Unit_2_Status,FC_Unit_2_Fan_Status,FC_Unit_2_Set_Point,FC_Unit_2_Operation_Mode,FC_Unit_3_Status,FC_Unit_3_Fan_Status,FC_Unit_3_Set_Point,FC_Unit_3_Operation_Mode,FC_Unit_4_Status,FC_Unit_4_Fan_Status,FC_Unit_4_Set_Point,FC_Unit_4_Operation_Mode,FC_Unit_5_Status,FC_Unit_5_Fan_Status,FC_Unit_5_Set_Point,FC_Unit_5_Operation_Mode,FC_Unit_6_Status,FC_Unit_6_Fan_Status,FC_Unit_6_Set_Point,FC_Unit_6_Operation_Mode,FC_Unit_7_Status,FC_Unit_7_Fan_Status,FC_Unit_7_Set_Point,FC_Unit_7_Operation_Mode,FC_Unit_8_Status,FC_Unit_8_Fan_Status,FC_Unit_8_Set_Point,FC_Unit_8_Operation_Mode
1734378820,25.586,57.562,0.16940000000000002,3305.06999,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734379176,25.667,58.143,0.17,3305.09,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734379450,25.714,57.75,0.1701,3305.1,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734379841,25.783,58.5,0.17,3305.13,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734380110,25.829,57.875,0.1698,3305.1400000000003,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734380503,25.867,59.0,0.17,3305.15,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734380825,25.95,58.571,0.16920000000000002,3305.17,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734381157,25.95,58.929,0.1703,3305.1800000000003,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734381484,26.017,58.857,0.17010000000000003,3305.2,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734381760,26.043,58.562,0.1706,3305.22,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734382153,26.083,59.214,0.1705,3305.23,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734382420,26.114,58.812,0.17090000000000002,3305.2499999999995,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734382807,26.15,59.5,0.171,3305.2699999999995,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734383080,26.157,59.062,0.1713,3305.2799999999997,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734383469,26.183,59.714,0.1709,3305.29,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734383743,26.186,59.188,0.16960000000000003,3305.31,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734384106,26.214,59.312,0.1701,3305.33,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734384456,26.233,59.857,0.1703,3305.34,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734384730,26.271,59.562,0.1708,3305.35,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734385118,26.283,60.0,0.1709,3305.37,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734385390,26.286,60.0,0.16740000000000002,3305.38999,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734385781,26.317,60.357,0.1673,3305.39999,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734386050,26.317,61.071,0.1674,3305.41999,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734386439,26.35,60.571,0.1681,3305.43999,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734386710,26.371,60.375,0.1688,3305.4499899999996,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734387098,26.417,61.143,0.16899999999999998,3305.4699899999996,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734387370,26.371,60.875,0.1677,3305.47999,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734387703,26.4,61.062,0.1677,3305.4899899999996,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734388089,26.417,61.429,0.1681,3305.5099999999998,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734388360,26.414,61.25,0.16899999999999998,3305.5299999999997,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734388749,26.433,61.786,0.1689,3305.5399999999995,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734389020,26.457,61.5,0.1686,3305.56,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734389407,26.483,61.929,0.16890000000000002,3305.58,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734389680,26.457,61.875,0.1692,3305.59,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734390071,26.52,62.917,0.17,3305.6,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734390340,26.5,62.0,0.1704,3305.62,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734390702,26.5,62.188,0.1704,3305.63,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734391059,26.517,62.643,0.171,3305.65,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734391330,26.5,62.438,0.1688,3305.67,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734391721,26.533,62.929,0.16820000000000002,3305.69,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734391990,26.529,62.562,0.1684,3305.7,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734392381,26.533,63.071,0.1689,3305.71,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734392650,26.5,62.875,0.1689,3305.73,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734393041,26.533,63.286,0.169,3305.74,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734393310,26.543,63.125,0.17,3305.75,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734393700,26.567,63.571,0.16980000000000003,3305.77,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734393971,26.529,63.312,0.1694,3305.7999999999997,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734394303,26.571,63.438,0.1695,3305.81,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734394689,26.56,65.417,0.16899999999999998,3305.83,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734394960,26.6,64.0,0.1692,3305.8399999999997,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734395350,26.6,64.571,0.168,3305.85,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734395620,26.586,64.375,0.1679,3305.8599999999997,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734396012,26.6,64.857,0.1683,3305.88,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734396280,26.6,64.562,0.1684,3305.89,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734396664,26.6,66.333,0.1684,3305.92,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734396940,26.6,64.75,0.1687,3305.94,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734397303,26.583,66.0,0.1685,3305.95,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734397659,26.617,65.429,0.1685,3305.96,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734397930,26.6,65.125,0.16880000000000003,3305.98,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734398318,26.617,65.571,0.169,3305.99,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734398590,26.6,65.375,0.169,3306.0,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734398983,26.617,65.857,0.1688,3306.0099999999998,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734399250,26.6,65.625,0.1688,3306.04,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734399639,26.617,66.071,0.1691,3306.06,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734399910,26.614,65.875,0.1689,3306.0699999999997,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734400300,26.617,66.286,0.16900000000000004,3306.0899999999997,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734400571,26.614,65.938,0.1696,3306.1,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734400962,26.633,66.429,0.1696,3306.1099999999997,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734401284,26.633,66.5,0.16920000000000002,3306.1299999999997,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734401560,26.614,66.5,0.1693,3306.1499999999996,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734401949,26.633,66.857,0.1691,3306.1599999999994,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734402221,26.614,66.562,0.169,3306.19,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734402615,26.633,66.929,0.16999999999999998,3306.2,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734402880,26.614,66.75,0.16979999999999998,3306.21,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734403270,26.633,67.143,0.16910000000000003,3306.22,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734403598,26.633,67.286,0.169,3306.24,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734403903,26.614,67.0,0.1697,3306.25,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734404258,26.633,67.286,0.1685,3306.26999,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734404531,26.614,67.062,0.16870000000000002,3306.2899899999998,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734404919,26.633,67.429,0.1692,3306.29999,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734405225,26.614,67.062,0.16880000000000003,3306.3199799999998,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734405573,26.633,67.214,0.16899999999999998,3306.3399799999997,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734405851,26.614,67.062,0.1693,3306.34998,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734406242,26.633,67.286,0.1689,3306.3599799999997,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734406510,26.629,67.0,0.1685,3306.36998,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734406901,26.614,67.125,0.1688,3306.39999,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734407227,26.633,67.357,0.1688,3306.4099899999997,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
1734407503,26.614,67.25,0.16920000000000002,3306.41999,OFF,OFF,23.0,COOL,OFF,OFF,23.0,DRY,OFF,OFF,23.4,COOL,OFF,OFF,23.3,DRY,OFF,OFF,23.5,COOL,OFF,OFF,22.6,COOL,OFF,OFF,23.5,DRY,OFF,OFF,22.6,DRY
